            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2454499.500000000, A.D. 2008-Feb-03 00:00:00.0000, -3.362576333588831E+08,  1.892448966115487E+08,  1.331013030762764E+08,
2454504.500000000, A.D. 2008-Feb-08 00:00:00.0000, -3.347093211834540E+08,  1.807937108568111E+08,  1.326723133056073E+08,
2454509.500000000, A.D. 2008-Feb-13 00:00:00.0000, -3.330339082001024E+08,  1.722741543863567E+08,  1.321929342785363E+08,
2454514.500000000, A.D. 2008-Feb-18 00:00:00.0000, -3.312268956260573E+08,  1.636868178216278E+08,  1.316613088454308E+08,
2454519.500000000, A.D. 2008-Feb-23 00:00:00.0000, -3.292835727381437E+08,  1.550324261707206E+08,  1.310754897524587E+08,
2454524.500000000, A.D. 2008-Feb-28 00:00:00.0000, -3.271990056768048E+08,  1.463118549115172E+08,  1.304334346627588E+08,
2454529.500000000, A.D. 2008-Mar-04 00:00:00.0000, -3.249680258168629E+08,  1.375261479752759E+08,  1.297330009536377E+08,
2454534.500000000, A.D. 2008-Mar-09 00:00:00.0000, -3.225852177445180E+08,  1.286765378618697E+08,  1.289719403002755E+08,
2454539.500000000, A.D. 2008-Mar-14 00:00:00.0000, -3.200449068985049E+08,  1.197644681453281E+08,  1.281478930632424E+08,
2454544.500000000, A.D. 2008-Mar-19 00:00:00.0000, -3.173411469567242E+08,  1.107916186585322E+08,  1.272583825059499E+08,
2454549.500000000, A.D. 2008-Mar-24 00:00:00.0000, -3.144677070790345E+08,  1.017599336789198E+08,  1.263008088793992E+08,
2454554.500000000, A.D. 2008-Mar-29 00:00:00.0000, -3.114180591534838E+08,  9.267165347277041E+07,  1.252724434257590E+08,
2454559.500000000, A.D. 2008-Apr-03 00:00:00.0000, -3.081853652386616E+08,  8.352934959372649E+07,  1.241704223700187E+08,
2454564.500000000, A.D. 2008-Apr-08 00:00:00.0000, -3.047624654509464E+08,  7.433596437112883E+07,  1.229917409910079E+08,
2454569.500000000, A.D. 2008-Apr-13 00:00:00.0000, -3.011418666144668E+08,  6.509485506458257E+07,  1.217332478903814E+08,
2454574.500000000, A.D. 2008-Apr-18 00:00:00.0000, -2.973157320762246E+08,  5.580984320151849E+07,  1.203916396118387E+08,
2454579.500000000, A.D. 2008-Apr-23 00:00:00.0000, -2.932758731921055E+08,  4.648526965227576E+07,  1.189634558041926E+08,
2454584.500000000, A.D. 2008-Apr-28 00:00:00.0000, -2.890137431150073E+08,  3.712605602936733E+07,  1.174450751724536E+08,
2454589.500000000, A.D. 2008-May-03 00:00:00.0000, -2.845204336682385E+08,  2.773777301992183E+07,  1.158327125227642E+08,
2454594.500000000, A.D. 2008-May-08 00:00:00.0000, -2.797866762699074E+08,  1.832671626740280E+07,  1.141224172818009E+08,
2454599.500000000, A.D. 2008-May-13 00:00:00.0000, -2.748028480908227E+08,  8.899990402991131E+06,  1.123100739606632E+08,
2454604.500000000, A.D. 2008-May-18 00:00:00.0000, -2.695589848831940E+08, -5.343982226458341E+05,  1.103914051386885E+08,
2454609.500000000, A.D. 2008-May-23 00:00:00.0000, -2.640448022149107E+08, -9.967439654747613E+06,  1.083619776664015E+08,
2454614.500000000, A.D. 2008-May-28 00:00:00.0000, -2.582497271877827E+08, -1.938900900884783E+07,  1.062172129313668E+08,
2454619.500000000, A.D. 2008-Jun-02 00:00:00.0000, -2.521629431068526E+08, -2.878774566764081E+07,  1.039524021964222E+08,
2454624.500000000, A.D. 2008-Jun-07 00:00:00.0000, -2.457734499958491E+08, -3.815092333088441E+07,  1.015627282044031E+08,
2454629.500000000, A.D. 2008-Jun-12 00:00:00.0000, -2.390701443095992E+08, -4.746431176628154E+07,  9.904329444284025E+07,
2454634.500000000, A.D. 2008-Jun-17 00:00:00.0000, -2.320419216571768E+08, -5.671203181702970E+07,  9.638916366893375E+07,
2454639.500000000, A.D. 2008-Jun-22 00:00:00.0000, -2.246778067848676E+08, -6.587640616373728E+07,  9.359540749638358E+07,
2454644.500000000, A.D. 2008-Jun-27 00:00:00.0000, -2.169671154214181E+08, -7.493780956011045E+07,  9.065716902030556E+07,
2454649.500000000, A.D. 2008-Jul-02 00:00:00.0000, -2.088996527804467E+08, -8.387452380469523E+07,  8.756974057307959E+07,
2454654.500000000, A.D. 2008-Jul-07 00:00:00.0000, -2.004659534368123E+08, -9.266260460303992E+07,  8.432865871836746E+07,
2454659.500000000, A.D. 2008-Jul-12 00:00:00.0000, -1.916575668007815E+08, -1.012757697159092E+08,  8.092981844353624E+07,
2454664.500000000, A.D. 2008-Jul-17 00:00:00.0000, -1.824673913258648E+08, -1.096853203310586E+08,  7.736960812733863E+07,
2454669.500000000, A.D. 2008-Jul-22 00:00:00.0000, -1.728900586936988E+08, -1.178601103145299E+08,  7.364506615103729E+07,
2454674.500000000, A.D. 2008-Jul-27 00:00:00.0000, -1.629223663019478E+08, -1.257665806614919E+08,  6.975405889130951E+07,
2454679.500000000, A.D. 2008-Aug-01 00:00:00.0000, -1.525637522441350E+08, -1.333688787068527E+08,  6.569547819362997E+07,
2454684.500000000, A.D. 2008-Aug-06 00:00:00.0000, -1.418168015033945E+08, -1.406290829411891E+08,  6.146945421744347E+07,
2454689.500000000, A.D. 2008-Aug-11 00:00:00.0000, -1.306877653418234E+08, -1.475075539174061E+08,  5.707757677516783E+07,
2454694.500000000, A.D. 2008-Aug-16 00:00:00.0000, -1.191870681795167E+08, -1.539634289280813E+08,  5.252311506957401E+07,
2454699.500000000, A.D. 2008-Aug-21 00:00:00.0000, -1.073297683221586E+08, -1.599552720907188E+08,  4.781122233583642E+07,
2454704.500000000, A.D. 2008-Aug-26 00:00:00.0000, -9.513593184995154E+07, -1.654418816117665E+08,  4.294910876682109E+07,
2454709.500000000, A.D. 2008-Aug-31 00:00:00.0000, -8.263087437074015E+07, -1.703832422039680E+08,  3.794616387368585E+07,
2454714.500000000, A.D. 2008-Sep-05 00:00:00.0000, -6.984522495171253E+07, -1.747415935814494E+08,  3.281400885656153E+07,
2454719.500000000, A.D. 2008-Sep-10 00:00:00.0000, -5.681477204748846E+07, -1.784825673413722E+08,  2.756646135883464E+07,
2454724.500000000, A.D. 2008-Sep-15 00:00:00.0000, -4.358006368240011E+07, -1.815763270816858E+08,  2.221939964855755E+07,
2454729.500000000, A.D. 2008-Sep-20 00:00:00.0000, -3.018575338142506E+07, -1.839986337402302E+08,  1.679052083596493E+07,
2454734.500000000, A.D. 2008-Sep-25 00:00:00.0000, -1.667970764918862E+07, -1.857317533332179E+08,  1.129899756966350E+07,
2454739.500000000, A.D. 2008-Sep-30 00:00:00.0000, -3.111916842840097E+06, -1.867651300449053E+08,  5.765048453853533E+06,
2454744.500000000, A.D. 2008-Oct-05 00:00:00.0000,  1.046672532422998E+07, -1.870957646147421E+08,  2.094474136625379E+05,
2454749.500000000, A.D. 2008-Oct-10 00:00:00.0000,  2.400569213114657E+07, -1.867282643983099E+08, -5.346995453050703E+06,
2454754.500000000, A.D. 2008-Oct-15 00:00:00.0000,  3.745605667124068E+07, -1.856745633093099E+08, -1.088394580038492E+07,
2454759.500000000, A.D. 2008-Oct-20 00:00:00.0000,  5.077160549163716E+07, -1.839533417172101E+08, -1.638201552588966E+07,
2454764.500000000, A.D. 2008-Oct-25 00:00:00.0000,  6.390976738466313E+07, -1.815892029444419E+08, -2.182316349192379E+07,
2454769.500000000, A.D. 2008-Oct-30 00:00:00.0000,  7.683231453762506E+07, -1.786116803078419E+08, -2.719100709778158E+07,
2454774.500000000, A.D. 2008-Nov-04 00:00:00.0000,  8.950581860184759E+07, -1.750541549560635E+08, -3.247103559171420E+07,
2454779.500000000, A.D. 2008-Nov-09 00:00:00.0000,  1.019018678438914E+08, -1.709527607353770E+08, -3.765072580453137E+07,
2454784.500000000, A.D. 2008-Nov-14 00:00:00.0000,  1.139970702507391E+08, -1.663453404562847E+08, -4.271956894215943E+07,
2454789.500000000, A.D. 2008-Nov-19 00:00:00.0000,  1.257728796770373E+08, -1.612705015767541E+08, -4.766902246758538E+07,
2454794.500000000, A.D. 2008-Nov-24 00:00:00.0000,  1.372152877444435E+08, -1.557668017380324E+08, -5.249240382498938E+07,
2454799.500000000, A.D. 2008-Nov-29 00:00:00.0000,  1.483144242319613E+08, -1.498720783567449E+08, -5.718474316257336E+07,
2454804.500000000, A.D. 2008-Dec-04 00:00:00.0000,  1.590641047056323E+08, -1.436229231918420E+08, -6.174261089994510E+07,
2454809.500000000, A.D. 2008-Dec-09 00:00:00.0000,  1.694613577949550E+08, -1.370542931278110E+08, -6.616393362606646E+07,
2454814.500000000, A.D. 2008-Dec-14 00:00:00.0000,  1.795059572727185E+08, -1.301992422829967E+08, -7.044780899503447E+07,
2454819.500000000, A.D. 2008-Dec-19 00:00:00.0000,  1.891999769940709E+08, -1.230887574522067E+08, -7.459432745521834E+07,
2454824.500000000, A.D. 2008-Dec-24 00:00:00.0000,  1.985473804580457E+08, -1.157516781161841E+08, -7.860440608932385E+07,
2454829.500000000, A.D. 2008-Dec-29 00:00:00.0000,  2.075536515887579E+08, -1.082146830715931E+08, -8.247963770671612E+07,
2454834.500000000, A.D. 2009-Jan-03 00:00:00.0000,  2.162254693649818E+08, -1.005023275213797E+08, -8.622215665966208E+07,
2454839.500000000, A.D. 2009-Jan-08 00:00:00.0000,  2.245704260701870E+08, -9.263711672442719E+07, -8.983452163000944E+07,
2454844.500000000, A.D. 2009-Jan-13 00:00:00.0000,  2.325967870217944E+08, -8.463960468562844E+07, -9.331961479187462E+07,
2454849.500000000, A.D. 2009-Jan-18 00:00:00.0000,  2.403132884738508E+08, -7.652850864526026E+07, -9.668055622368687E+07,
2454854.500000000, A.D. 2009-Jan-23 00:00:00.0000,  2.477289697866615E+08, -6.832083217057627E+07, -9.992063214629759E+07,
2454859.500000000, A.D. 2009-Jan-28 00:00:00.0000,  2.548530357595138E+08, -6.003199140670761E+07, -1.030432354392728E+08,
2454864.500000000, A.D. 2009-Feb-02 00:00:00.0000,  2.616947450968175E+08, -5.167594049928027E+07, -1.060518168820079E+08,
2454869.500000000, A.D. 2009-Feb-07 00:00:00.0000,  2.682633212211084E+08, -4.326529337507079E+07, -1.089498456373955E+08,
2454874.500000000, A.D. 2009-Feb-12 00:00:00.0000,  2.745678819826927E+08, -3.481143999022597E+07, -1.117407776111751E+08,
2454879.500000000, A.D. 2009-Feb-17 00:00:00.0000,  2.806173851930853E+08, -2.632465586464246E+07, -1.144280304573515E+08,
2454884.500000000, A.D. 2009-Feb-22 00:00:00.0000,  2.864205872933667E+08, -1.781420425351086E+07, -1.170149641442610E+08,
2454889.500000000, A.D. 2009-Feb-27 00:00:00.0000,  2.919860128373044E+08, -9.288430697438061E+06, -1.195048661372983E+08,
2454894.500000000, A.D. 2009-Mar-04 00:00:00.0000,  2.973219328098053E+08, -7.548499711513892E+05, -1.219009403870303E+08,
2454899.500000000, A.D. 2009-Mar-09 00:00:00.0000,  3.024363501076796E+08,  7.779774357057489E+06, -1.242062994322167E+08,
2454904.500000000, A.D. 2009-Mar-14 00:00:00.0000,  3.073369907798001E+08,  1.630935741649308E+07, -1.264239590347953E+08,
2454909.500000000, A.D. 2009-Mar-19 00:00:00.0000,  3.120312998582250E+08,  2.482842715966114E+07, -1.285568348580438E+08,
2454914.500000000, A.D. 2009-Mar-24 00:00:00.0000,  3.165264408129926E+08,  3.333206466452664E+07, -1.306077407805137E+08,
2454919.500000000, A.D. 2009-Mar-29 00:00:00.0000,  3.208292978341256E+08,  4.181585013969047E+07, -1.325793885079105E+08,
2454924.500000000, A.D. 2009-Apr-03 00:00:00.0000,  3.249464802882399E+08,  5.027581416080415E+07, -1.344743882040039E+08,
2454929.500000000, A.D. 2009-Apr-08 00:00:00.0000,  3.288843288174494E+08,  5.870839368102664E+07, -1.362952499111502E+08,
2454934.500000000, A.D. 2009-Apr-13 00:00:00.0000,  3.326489226487625E+08,  6.711039238109434E+07, -1.380443855727310E+08,
2454939.500000000, A.D. 2009-Apr-18 00:00:00.0000,  3.362460877662442E+08,  7.547894495174727E+07, -1.397241115052118E+08,
2454944.500000000, A.D. 2009-Apr-23 00:00:00.0000,  3.396814056675300E+08,  8.381148492986175E+07, -1.413366511967987E+08,
2454949.500000000, A.D. 2009-Apr-28 00:00:00.0000,  3.429602224822285E+08,  9.210571573910895E+07, -1.428841383330687E+08,
2454954.500000000, A.D. 2009-May-03 00:00:00.0000,  3.460876582754940E+08,  1.003595846160552E+08, -1.443686199691994E+08,
2454959.500000000, A.D. 2009-May-08 00:00:00.0000,  3.490686163981361E+08,  1.085712591317579E+08, -1.457920597847978E+08,
2454964.500000000, A.D. 2009-May-13 00:00:00.0000,  3.519077927758502E+08,  1.167391060461256E+08, -1.471563413708904E+08,
2454969.500000000, A.D. 2009-May-18 00:00:00.0000,  3.546096850553485E+08,  1.248616722576162E+08, -1.484632715096068E+08,
2454974.500000000, A.D. 2009-May-23 00:00:00.0000,  3.571786015454553E+08,  1.329376676342793E+08, -1.497145834159644E+08,
2454979.500000000, A.D. 2009-May-28 00:00:00.0000,  3.596186699075803E+08,  1.409659495336835E+08, -1.509119399183747E+08,
2454984.500000000, A.D. 2009-Jun-02 00:00:00.0000,  3.619338455631030E+08,  1.489455088389168E+08, -1.520569365603492E+08,
2454989.500000000, A.D. 2009-Jun-07 00:00:00.0000,  3.641279197957065E+08,  1.568754573556714E+08, -1.531511046106125E+08,
2454994.500000000, A.D. 2009-Jun-12 00:00:00.0000,  3.662045275350437E+08,  1.647550164315443E+08, -1.541959139726543E+08,
2454999.500000000, A.D. 2009-Jun-17 00:00:00.0000,  3.681671548147140E+08,  1.725835066731907E+08, -1.551927759878076E+08,
2455004.500000000, A.D. 2009-Jun-22 00:00:00.0000,  3.700191459027076E+08,  1.803603386500045E+08, -1.561430461283897E+08,
2455009.500000000, A.D. 2009-Jun-27 00:00:00.0000,  3.717637101064960E+08,  1.880850044846604E+08, -1.570480265793803E+08,
2455014.500000000, A.D. 2009-Jul-02 00:00:00.0000,  3.734039282579897E+08,  1.957570702412306E+08, -1.579089687085908E+08,
2455019.500000000, A.D. 2009-Jul-07 00:00:00.0000,  3.749427588857659E+08,  2.033761690308583E+08, -1.587270754263461E+08,
2455024.500000000, A.D. 2009-Jul-12 00:00:00.0000,  3.763830440834605E+08,  2.109419947634358E+08, -1.595035034364862E+08,
2455029.500000000, A.D. 2009-Jul-17 00:00:00.0000,  3.777275150845404E+08,  2.184542964815005E+08, -1.602393653813141E+08,
2455034.500000000, A.D. 2009-Jul-22 00:00:00.0000,  3.789787975548663E+08,  2.259128732191913E+08, -1.609357318838478E+08,
2455039.500000000, A.D. 2009-Jul-27 00:00:00.0000,  3.801394166148676E+08,  2.333175693346559E+08, -1.615936334909465E+08,
2455044.500000000, A.D. 2009-Aug-01 00:00:00.0000,  3.812118016030244E+08,  2.406682702695639E+08, -1.622140625208503E+08,
2455049.500000000, A.D. 2009-Aug-06 00:00:00.0000,  3.821982905922992E+08,  2.479648986943597E+08, -1.627979748188110E+08,
2455054.500000000, A.D. 2009-Aug-11 00:00:00.0000,  3.831011346711873E+08,  2.552074110022747E+08, -1.633462914246832E+08,
2455059.500000000, A.D. 2009-Aug-16 00:00:00.0000,  3.839225020009576E+08,  2.623957941189413E+08, -1.638599001564450E+08,
2455064.500000000, A.D. 2009-Aug-21 00:00:00.0000,  3.846644816604500E+08,  2.695300625978285E+08, -1.643396571136386E+08,
2455069.500000000, A.D. 2009-Aug-26 00:00:00.0000,  3.853290872895055E+08,  2.766102559746970E+08, -1.647863881046836E+08,
2455074.500000000, A.D. 2009-Aug-31 00:00:00.0000,  3.859182605417517E+08,  2.836364363569202E+08, -1.652008900019167E+08,
2455079.500000000, A.D. 2009-Sep-05 00:00:00.0000,  3.864338743570527E+08,  2.906086862258755E+08, -1.655839320280825E+08,
2455084.500000000, A.D. 2009-Sep-10 00:00:00.0000,  3.868777360634724E+08,  2.975271064327259E+08, -1.659362569778374E+08,
2455089.500000000, A.D. 2009-Sep-15 00:00:00.0000,  3.872515903181326E+08,  3.043918143698270E+08, -1.662585823776650E+08,
2455094.500000000, A.D. 2009-Sep-20 00:00:00.0000,  3.875571218958735E+08,  3.112029423017243E+08, -1.665516015874448E+08,
2455099.500000000, A.D. 2009-Sep-25 00:00:00.0000,  3.877959583341735E+08,  3.179606358412521E+08, -1.668159848467658E+08,
2455104.500000000, A.D. 2009-Sep-30 00:00:00.0000,  3.879696724423510E+08,  3.246650525576134E+08, -1.670523802689224E+08,
2455109.500000000, A.D. 2009-Oct-05 00:00:00.0000,  3.880797846825736E+08,  3.313163607044997E+08, -1.672614147853362E+08,
2455114.500000000, A.D. 2009-Oct-10 00:00:00.0000,  3.881277654296793E+08,  3.379147380574796E+08, -1.674436950429501E+08,
2455119.500000000, A.D. 2009-Oct-15 00:00:00.0000,  3.881150371164390E+08,  3.444603708510842E+08, -1.675998082570817E+08,
2455124.500000000, A.D. 2009-Oct-20 00:00:00.0000,  3.880429762707391E+08,  3.509534528069884E+08, -1.677303230222291E+08,
2455129.500000000, A.D. 2009-Oct-25 00:00:00.0000,  3.879129154508407E+08,  3.573941842452996E+08, -1.678357900831575E+08,
2455134.500000000, A.D. 2009-Oct-30 00:00:00.0000,  3.877261450843589E+08,  3.637827712716075E+08, -1.679167430683576E+08,
2455139.500000000, A.D. 2009-Nov-04 00:00:00.0000,  3.874839152162150E+08,  3.701194250332134E+08, -1.679736991878440E+08,
2455144.500000000, A.D. 2009-Nov-09 00:00:00.0000,  3.871874371705419E+08,  3.764043610386027E+08, -1.680071598971914E+08,
2455149.500000000, A.D. 2009-Nov-14 00:00:00.0000,  3.868378851312695E+08,  3.826377985347865E+08, -1.680176115296279E+08,
2455154.500000000, A.D. 2009-Nov-19 00:00:00.0000,  3.864363976458523E+08,  3.888199599376228E+08, -1.680055258979073E+08,
2455159.500000000, A.D. 2009-Nov-24 00:00:00.0000,  3.859840790563501E+08,  3.949510703106618E+08, -1.679713608675933E+08,
2455164.500000000, A.D. 2009-Nov-29 00:00:00.0000,  3.854820008618345E+08,  4.010313568884591E+08, -1.679155609032985E+08,
2455169.500000000, A.D. 2009-Dec-04 00:00:00.0000,  3.849312030158615E+08,  4.070610486406571E+08, -1.678385575893342E+08,
2455174.500000000, A.D. 2009-Dec-09 00:00:00.0000,  3.843326951625450E+08,  4.130403758734543E+08, -1.677407701261428E+08,
2455179.500000000, A.D. 2009-Dec-14 00:00:00.0000,  3.836874578145538E+08,  4.189695698653855E+08, -1.676226058038119E+08,
2455184.500000000, A.D. 2009-Dec-19 00:00:00.0000,  3.829964434761739E+08,  4.248488625345948E+08, -1.674844604538889E+08,
2455189.500000000, A.D. 2009-Dec-24 00:00:00.0000,  3.822605777144059E+08,  4.306784861350287E+08, -1.673267188806563E+08,
2455194.500000000, A.D. 2009-Dec-29 00:00:00.0000,  3.814807601808975E+08,  4.364586729791613E+08, -1.671497552729482E+08,
2455199.500000000, A.D. 2010-Jan-03 00:00:00.0000,  3.806578655873232E+08,  4.421896551850157E+08, -1.669539335975006E+08,
2455204.500000000, A.D. 2010-Jan-08 00:00:00.0000,  3.797927446365719E+08,  4.478716644454415E+08, -1.667396079747263E+08,
2455209.500000000, A.D. 2010-Jan-13 00:00:00.0000,  3.788862249119797E+08,  4.535049318179030E+08, -1.665071230378078E+08,
2455214.500000000, A.D. 2010-Jan-18 00:00:00.0000,  3.779391117268585E+08,  4.590896875332410E+08, -1.662568142760233E+08,
2455219.500000000, A.D. 2010-Jan-23 00:00:00.0000,  3.769521889364517E+08,  4.646261608218619E+08, -1.659890083631385E+08,
2455224.500000000, A.D. 2010-Jan-28 00:00:00.0000,  3.759262197142541E+08,  4.701145797558926E+08, -1.657040234715994E+08,
2455229.500000000, A.D. 2010-Feb-02 00:00:00.0000,  3.748619472944757E+08,  4.755551711059939E+08, -1.654021695732128E+08,
2455234.500000000, A.D. 2010-Feb-07 00:00:00.0000,  3.737600956823452E+08,  4.809481602116575E+08, -1.650837487269828E+08,
2455239.500000000, A.D. 2010-Feb-12 00:00:00.0000,  3.726213703338746E+08,  4.862937708639213E+08, -1.647490553547416E+08,
2455244.500000000, A.D. 2010-Feb-17 00:00:00.0000,  3.714464588066127E+08,  4.915922251995247E+08, -1.643983765051836E+08,
2455249.500000000, A.D. 2010-Feb-22 00:00:00.0000,  3.702360313828422E+08,  4.968437436055939E+08, -1.640319921068752E+08,
2455254.500000000, A.D. 2010-Feb-27 00:00:00.0000,  3.689907416665924E+08,  5.020485446340224E+08, -1.636501752107816E+08,
2455259.500000000, A.D. 2010-Mar-04 00:00:00.0000,  3.677112271557626E+08,  5.072068449247761E+08, -1.632531922228223E+08,
2455264.500000000, A.D. 2010-Mar-09 00:00:00.0000,  3.663981097905822E+08,  5.123188591374018E+08, -1.628413031269355E+08,
2455269.500000000, A.D. 2010-Mar-14 00:00:00.0000,  3.650519964795657E+08,  5.173847998900773E+08, -1.624147616991059E+08,
2455274.500000000, A.D. 2010-Mar-19 00:00:00.0000,  3.636734796040576E+08,  5.224048777055925E+08, -1.619738157127818E+08,
2455279.500000000, A.D. 2010-Mar-24 00:00:00.0000,  3.622631375024000E+08,  5.273793009636860E+08, -1.615187071360877E+08,
2455284.500000000, A.D. 2010-Mar-29 00:00:00.0000,  3.608215349347067E+08,  5.323082758591892E+08, -1.610496723212095E+08,
2455289.500000000, A.D. 2010-Apr-03 00:00:00.0000,  3.593492235291364E+08,  5.371920063654331E+08, -1.605669421862837E+08,
2455294.500000000, A.D. 2010-Apr-08 00:00:00.0000,  3.578467422104352E+08,  5.420306942024394E+08, -1.600707423900914E+08,
2455299.500000000, A.D. 2010-Apr-13 00:00:00.0000,  3.563146176115056E+08,  5.468245388095683E+08, -1.595612934998860E+08,
